"file","caption","alt_text","category","png_time","StartTime"
"sexratio_data_age_flt9mkt0.png","Sex ratios for age comps, whole catch, 9_WA_REC.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"sexratio_data_age_flt11mkt0.png","Sex ratios for age comps, whole catch, 11_OR_ASHOP.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"sexratio_data_age_flt12mkt0.png","Sex ratios for age comps, whole catch, 12_WA_ASHOP.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_bubflt16mkt0_page1.png","Conditional age-at-length data, whole catch, 16_CA_NWFSC (max=0.97) (plot 1 of 2)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_bubflt16mkt0_page2.png","Conditional age-at-length data, whole catch, 16_CA_NWFSC (max=0.97) (plot 2 of 2)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_data_weighting_TA1.8_condAge16_CA_NWFSC.png","Mean age from conditional data (aggregated across length bins) for 16_CA_NWFSC with 95% confidence intervals  based on current samples sizes.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt16mkt0_page1.png","Conditional AAL plot, whole catch, 16_CA_NWFSC (plot 1 of 3)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt16mkt0_page2.png","Conditional AAL plot, whole catch, 16_CA_NWFSC (plot 2 of 3)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt16mkt0_page3.png","Conditional AAL plot, whole catch, 16_CA_NWFSC (plot 3 of 3)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_bubflt17mkt0_page1.png","Conditional age-at-length data, whole catch, 17_OR_NWFSC (max=0.97) (plot 1 of 2)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_bubflt17mkt0_page2.png","Conditional age-at-length data, whole catch, 17_OR_NWFSC (max=0.97) (plot 2 of 2)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_data_weighting_TA1.8_condAge17_OR_NWFSC.png","Mean age from conditional data (aggregated across length bins) for 17_OR_NWFSC with 95% confidence intervals  based on current samples sizes.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt17mkt0_page1.png","Conditional AAL plot, whole catch, 17_OR_NWFSC (plot 1 of 3)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt17mkt0_page2.png","Conditional AAL plot, whole catch, 17_OR_NWFSC (plot 2 of 3)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt17mkt0_page3.png","Conditional AAL plot, whole catch, 17_OR_NWFSC (plot 3 of 3)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_bubflt18mkt0_page1.png","Conditional age-at-length data, whole catch, 18_WA_NWFSC (max=0.97) (plot 1 of 2)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_bubflt18mkt0_page2.png","Conditional age-at-length data, whole catch, 18_WA_NWFSC (max=0.97) (plot 2 of 2)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_data_weighting_TA1.8_condAge18_WA_NWFSC.png","Mean age from conditional data (aggregated across length bins) for 18_WA_NWFSC with 95% confidence intervals  based on current samples sizes.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt18mkt0_page1.png","Conditional AAL plot, whole catch, 18_WA_NWFSC (plot 1 of 3)
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt18mkt0_page2.png","Conditional AAL plot, whole catch, 18_WA_NWFSC (plot 2 of 3)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt18mkt0_page3.png","Conditional AAL plot, whole catch, 18_WA_NWFSC (plot 3 of 3)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_bubflt19mkt0.png","Conditional age-at-length data, whole catch, 19_CA_Tri_early (max=0.97)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_data_weighting_TA1.8_condAge19_CA_Tri_early.png","Mean age from conditional data (aggregated across length bins) for 19_CA_Tri_early with 95% confidence intervals  based on current samples sizes.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt19mkt0.png","Conditional AAL plot, whole catch, 19_CA_Tri_early
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_bubflt20mkt0.png","Conditional age-at-length data, whole catch, 20_OR_Tri_early (max=0.97)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_data_weighting_TA1.8_condAge20_OR_Tri_early.png","Mean age from conditional data (aggregated across length bins) for 20_OR_Tri_early with 95% confidence intervals  based on current samples sizes.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt20mkt0.png","Conditional AAL plot, whole catch, 20_OR_Tri_early
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_bubflt21mkt0.png","Conditional age-at-length data, whole catch, 21_WA_Tri_early (max=0.97)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_data_weighting_TA1.8_condAge21_WA_Tri_early.png","Mean age from conditional data (aggregated across length bins) for 21_WA_Tri_early with 95% confidence intervals  based on current samples sizes.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt21mkt0.png","Conditional AAL plot, whole catch, 21_WA_Tri_early
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_bubflt22mkt0.png","Conditional age-at-length data, whole catch, 22_CA_Tri_late (max=0.97)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_data_weighting_TA1.8_condAge22_CA_Tri_late.png","Mean age from conditional data (aggregated across length bins) for 22_CA_Tri_late with 95% confidence intervals  based on current samples sizes.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt22mkt0.png","Conditional AAL plot, whole catch, 22_CA_Tri_late
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_bubflt23mkt0.png","Conditional age-at-length data, whole catch, 23_OR_Tri_late (max=0.97)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_data_weighting_TA1.8_condAge23_OR_Tri_late.png","Mean age from conditional data (aggregated across length bins) for 23_OR_Tri_late with 95% confidence intervals  based on current samples sizes.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt23mkt0.png","Conditional AAL plot, whole catch, 23_OR_Tri_late
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_bubflt24mkt0.png","Conditional age-at-length data, whole catch, 24_WA_Tri_late (max=0.97)",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_data_weighting_TA1.8_condAge24_WA_Tri_late.png","Mean age from conditional data (aggregated across length bins) for 24_WA_Tri_late with 95% confidence intervals  based on current samples sizes.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_condAALdat_Andre_plotsflt24mkt0.png","Conditional AAL plot, whole catch, 24_WA_Tri_late
These plots show mean age and std. dev. in conditional A@L.<br>Left plots are mean A@L by size-class (obs. and exp.) with 90% CIs based on adding 1.64 SE of mean to the data.<br>Right plots in each pair are SE of mean A@L (obs. and exp.) with 90% CIs based on the chi-square distribution.",NA,"CompDat",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit__aggregated_across_time.png","Length comps, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit__page1_multi-fleet_comparison.png","Pearson residuals,  comparing across fleets (plot 1 of 4) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit__page2_multi-fleet_comparison.png","Pearson residuals,  comparing across fleets (plot 2 of 4)",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit__page3_multi-fleet_comparison.png","Pearson residuals,  comparing across fleets (plot 3 of 4)",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit__page4_multi-fleet_comparison.png","Pearson residuals,  comparing across fleets (plot 4 of 4)",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_flt1mkt0_page1.png","Length comps, whole catch, 1_CA_TWL (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_flt1mkt0_page2.png","Length comps, whole catch, 1_CA_TWL (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_residsflt1mkt0_page2.png","Pearson residuals, whole catch, 1_CA_TWL (max=29.86) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_sampsize_flt1mkt0.png","N-EffN comparison, Length comps, whole catch, 1_CA_TWL",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_data_weighting_TA1.8_1_CA_TWL.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 1_CA_TWL with 95% confidence intervals based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from 1_CA_TWL:<br>0.9771 (0.5537-1.935) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.  <a href=https://doi.org/10.1139/f2011-025> https://doi.org/10.1139/f2011-025</a> </blockquote>",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_flt2mkt0_page1.png","Length comps, whole catch, 2_OR_TWL (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_flt2mkt0_page2.png","Length comps, whole catch, 2_OR_TWL (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_residsflt2mkt0_page2.png","Pearson residuals, whole catch, 2_OR_TWL (max=6.28) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_sampsize_flt2mkt0.png","N-EffN comparison, Length comps, whole catch, 2_OR_TWL",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_data_weighting_TA1.8_2_OR_TWL.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 2_OR_TWL with 95% confidence intervals based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from 2_OR_TWL:<br>1.7531 (1.3117-2.682) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.  <a href=https://doi.org/10.1139/f2011-025> https://doi.org/10.1139/f2011-025</a> </blockquote>",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_flt3mkt0_page1.png","Length comps, whole catch, 3_WA_TWL (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_flt3mkt0_page2.png","Length comps, whole catch, 3_WA_TWL (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_residsflt3mkt0_page2.png","Pearson residuals, whole catch, 3_WA_TWL (max=13.35) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_sampsize_flt3mkt0.png","N-EffN comparison, Length comps, whole catch, 3_WA_TWL",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_data_weighting_TA1.8_3_WA_TWL.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 3_WA_TWL with 95% confidence intervals based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from 3_WA_TWL:<br>0.9733 (0.7339-1.4811) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.  <a href=https://doi.org/10.1139/f2011-025> https://doi.org/10.1139/f2011-025</a> </blockquote>",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_flt4mkt0_page1.png","Length comps, whole catch, 4_CA_NTWL (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_flt4mkt0_page2.png","Length comps, whole catch, 4_CA_NTWL (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_residsflt4mkt0_page2.png","Pearson residuals, whole catch, 4_CA_NTWL (max=6.12) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_sampsize_flt4mkt0.png","N-EffN comparison, Length comps, whole catch, 4_CA_NTWL",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_data_weighting_TA1.8_4_CA_NTWL.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 4_CA_NTWL with 95% confidence intervals based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from 4_CA_NTWL:<br>1.4178 (0.8504-2.9585) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.  <a href=https://doi.org/10.1139/f2011-025> https://doi.org/10.1139/f2011-025</a> </blockquote>",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_flt5mkt0.png","Length comps, whole catch, 5_OR_NTWL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_residsflt5mkt0.png","Pearson residuals, whole catch, 5_OR_NTWL (max=4.36) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_sampsize_flt5mkt0.png","N-EffN comparison, Length comps, whole catch, 5_OR_NTWL",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_data_weighting_TA1.8_5_OR_NTWL.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 5_OR_NTWL with 95% confidence intervals based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from 5_OR_NTWL:<br>0.4689 (0.3047-1.7662) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.  <a href=https://doi.org/10.1139/f2011-025> https://doi.org/10.1139/f2011-025</a> </blockquote>",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_flt6mkt0.png","Length comps, whole catch, 6_WA_NTWL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_residsflt6mkt0.png","Pearson residuals, whole catch, 6_WA_NTWL (max=2.81) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_sampsize_flt6mkt0.png","N-EffN comparison, Length comps, whole catch, 6_WA_NTWL",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_data_weighting_TA1.8_6_WA_NTWL.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 6_WA_NTWL with 95% confidence intervals based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from 6_WA_NTWL:<br>25.9391 (16.8279-297.1058) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.  <a href=https://doi.org/10.1139/f2011-025> https://doi.org/10.1139/f2011-025</a> </blockquote>",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_flt7mkt0_page1.png","Length comps, whole catch, 7_CA_REC (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_flt7mkt0_page2.png","Length comps, whole catch, 7_CA_REC (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_residsflt7mkt0_page2.png","Pearson residuals, whole catch, 7_CA_REC (max=2.65) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_sampsize_flt7mkt0.png","N-EffN comparison, Length comps, whole catch, 7_CA_REC",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_data_weighting_TA1.8_7_CA_REC.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 7_CA_REC with 95% confidence intervals based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from 7_CA_REC:<br>0.6773 (0.4705-1.3294) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.  <a href=https://doi.org/10.1139/f2011-025> https://doi.org/10.1139/f2011-025</a> </blockquote>",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_flt8mkt0.png","Length comps, whole catch, 8_OR_REC.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_residsflt8mkt0.png","Pearson residuals, whole catch, 8_OR_REC (max=2.1) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_sampsize_flt8mkt0.png","N-EffN comparison, Length comps, whole catch, 8_OR_REC",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
"comp_lenfit_data_weighting_TA1.8_8_OR_REC.png","WARNING: this figure is based on multinomial likelihood and has not been updated to account for Dirichlet-Multinomial likelihood and the sample size adjustment associated with the estimated log(<i>&#920</i>) parameters.<br><br> Mean length for 8_OR_REC with 95% confidence intervals based on current samples sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from 8_OR_REC:<br>0.5752 (0.3099-7.6845) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.  <a href=https://doi.org/10.1139/f2011-025> https://doi.org/10.1139/f2011-025</a> </blockquote>",NA,"LenComp",2023-03-22 14:28:30,"StartTime: Mon Feb 27 16:23:48 2023"
