

 Females then males 
"year","month","fleet","sex","partition","ageErr","LbinLo","LbinHi","Ntows","Nsamps","InputN","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35"
2000,7,"TWL.O",1,0,1,-1,-1,16,223,47,0,0,0,0.0145,0.0734,0.069,0.094,0.1168,0.1468,0.1391,0.1065,0.0725,0.0608,0.0232,0.0352,0.0046,0.0067,0.011,0.0069,0.006,0.0034,0.0036,0.0031,0,0,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0.0145,0.0734,0.069,0.094,0.1168,0.1468,0.1391,0.1065,0.0725,0.0608,0.0232,0.0352,0.0046,0.0067,0.011,0.0069,0.006,0.0034,0.0036,0.0031,0,0,0.0031,0,0,0,0,0,0,0,0,0
2001,7,"TWL.O",1,0,1,-1,-1,24,334,70,0,0,0,0,0.008,0.075,0.1634,0.1636,0.1405,0.1084,0.0714,0.0516,0.0928,0.038,0.0146,0.0156,0.0222,0.0087,0.0041,0.0044,0.0074,0.0058,0.002,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.075,0.1634,0.1636,0.1405,0.1084,0.0714,0.0516,0.0928,0.038,0.0146,0.0156,0.0222,0.0087,0.0041,0.0044,0.0074,0.0058,0.002,0.0027,0,0,0,0,0,0,0,0,0,0,0
2002,7,"TWL.O",1,0,1,-1,-1,46,508,116,0,0,0,0,0.0195,0.0438,0.1169,0.217,0.1045,0.0689,0.064,0.0661,0.0514,0.0503,0.0411,0.0274,0.0352,0.0098,0.0312,0.0144,0.0138,0.0061,0.006,0,0.0061,0,0,0,0,0,0.0013,0,0.0012,0.0013,0.0026,0,0,0,0,0.0195,0.0438,0.1169,0.217,0.1045,0.0689,0.064,0.0661,0.0514,0.0503,0.0411,0.0274,0.0352,0.0098,0.0312,0.0144,0.0138,0.0061,0.006,0,0.0061,0,0,0,0,0,0.0013,0,0.0012,0.0013,0.0026
2003,7,"TWL.O",1,0,1,-1,-1,25,126,42,0,0,0,0,0.0062,0.0193,0.0576,0.1736,0.1338,0.1097,0.0882,0.0494,0.1254,0.0625,0.0367,0,0.0644,0.0062,0.0065,0.048,0,0,0,0,0.0062,0,0,0.0062,0,0,0,0,0,0,0,0,0,0,0,0.0062,0.0193,0.0576,0.1736,0.1338,0.1097,0.0882,0.0494,0.1254,0.0625,0.0367,0,0.0644,0.0062,0.0065,0.048,0,0,0,0,0.0062,0,0,0.0062,0,0,0,0,0,0,0
2004,7,"TWL.O",1,0,1,-1,-1,37,164,60,0,0,0,0.0071,0.0175,0.033,0.1197,0.0989,0.1432,0.1062,0.0408,0.0878,0.0439,0.0666,0.0442,0.0137,0.0462,0.0066,0.0489,0,0,0,0,0.0215,0,0,0.0112,0,0,0,0.0215,0,0.0215,0,0,0,0,0,0.0071,0.0175,0.033,0.1197,0.0989,0.1432,0.1062,0.0408,0.0878,0.0439,0.0666,0.0442,0.0137,0.0462,0.0066,0.0489,0,0,0,0,0.0215,0,0,0.0112,0,0,0,0.0215,0,0.0215,0,0
2005,7,"TWL.O",1,0,1,-1,-1,39,162,61,0,0,0,0,0,0.0047,0.0168,0.1229,0.1178,0.2131,0.0817,0.0814,0.0808,0.083,0.0447,0.0363,0.0267,0.0213,0.0141,0.0207,0.0214,0.008,0,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047,0.0168,0.1229,0.1178,0.2131,0.0817,0.0814,0.0808,0.083,0.0447,0.0363,0.0267,0.0213,0.0141,0.0207,0.0214,0.008,0,0.0046,0,0,0,0,0,0,0,0,0,0,0
2006,7,"TWL.O",1,0,1,-1,-1,37,110,52,0,0,0,0.0173,0.0173,0.0325,0.0782,0.1041,0.0616,0.1196,0.1365,0.1055,0.0354,0.0434,0.0584,0.0535,0.0522,0,0,0.0261,0,0,0,0.0087,0,0.0236,0.0087,0,0,0.0087,0.0087,0,0,0,0,0,0,0,0.0173,0.0173,0.0325,0.0782,0.1041,0.0616,0.1196,0.1365,0.1055,0.0354,0.0434,0.0584,0.0535,0.0522,0,0,0.0261,0,0,0,0.0087,0,0.0236,0.0087,0,0,0.0087,0.0087,0,0,0,0
2007,7,"TWL.O",1,0,1,-1,-1,31,70,41,0,0,0,0,0,0,0.0588,0.1153,0.0994,0.1276,0.0563,0.0732,0.0443,0.0571,0.056,0.0426,0.0426,0.0846,0.0281,0.014,0.0146,0,0.014,0.0295,0.028,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0.0588,0.1153,0.0994,0.1276,0.0563,0.0732,0.0443,0.0571,0.056,0.0426,0.0426,0.0846,0.0281,0.014,0.0146,0,0.014,0.0295,0.028,0,0,0,0,0,0,0,0,0,0.014
2008,7,"TWL.O",1,0,1,-1,-1,48,99,62,0,0,0,0.0178,0.1573,0.0446,0.034,0.0428,0.0216,0.0629,0.0704,0.0312,0.0485,0.0925,0.0699,0.0539,0.0357,0.0534,0.0359,0.0091,0.0359,0.0181,0.0376,0.0268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178,0.1573,0.0446,0.034,0.0428,0.0216,0.0629,0.0704,0.0312,0.0485,0.0925,0.0699,0.0539,0.0357,0.0534,0.0359,0.0091,0.0359,0.0181,0.0376,0.0268,0,0,0,0,0,0,0,0,0,0,0
2009,7,"TWL.O",1,0,1,-1,-1,65,231,97,0,0,0,0.0068,0.0309,0.0509,0.0326,0.0563,0.0612,0.0909,0.0616,0.0725,0.1321,0.0688,0.0625,0.0721,0.0441,0.0264,0.0151,0.0156,0.049,0.0114,0.0106,0.0073,0.0036,0.013,0,0,0.0047,0,0,0,0,0,0,0,0,0,0.0068,0.0309,0.0509,0.0326,0.0563,0.0612,0.0909,0.0616,0.0725,0.1321,0.0688,0.0625,0.0721,0.0441,0.0264,0.0151,0.0156,0.049,0.0114,0.0106,0.0073,0.0036,0.013,0,0,0.0047,0,0,0,0,0,0
2010,7,"TWL.O",1,0,1,-1,-1,27,160,49,0,0,0,0,0.0125,0.0537,0.0703,0.0579,0.0535,0.0656,0.0594,0.0577,0.1058,0.076,0.0811,0.067,0.0557,0.0453,0.0199,0.0229,0.0429,0.0322,0.0104,0,0,0.0051,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.0125,0.0537,0.0703,0.0579,0.0535,0.0656,0.0594,0.0577,0.1058,0.076,0.0811,0.067,0.0557,0.0453,0.0199,0.0229,0.0429,0.0322,0.0104,0,0,0.0051,0,0,0,0,0,0.005,0,0,0
2011,7,"TWL.O",1,0,1,-1,-1,33,224,64,0,0,0,0.0191,0.0706,0.0985,0.1548,0.2516,0.098,0.0375,0.135,0.0162,0.0311,0.0184,0.0055,0.0112,0.0135,0.0113,0.0055,0.0082,0,0.0082,0.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191,0.0706,0.0985,0.1548,0.2516,0.098,0.0375,0.135,0.0162,0.0311,0.0184,0.0055,0.0112,0.0135,0.0113,0.0055,0.0082,0,0.0082,0.0058,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,"TWL.O",1,0,1,-1,-1,48,243,82,0,0,0.0071,0,0.0515,0.1097,0.0638,0.152,0.1532,0.1015,0.0587,0.0525,0.0489,0.0223,0.0332,0.012,0.0272,0.0283,0.0086,0.0155,0.0117,0.012,0.0029,0.0031,0.0152,0,0,0.0029,0,0,0,0,0.0031,0,0.0031,0,0,0.0071,0,0.0515,0.1097,0.0638,0.152,0.1532,0.1015,0.0587,0.0525,0.0489,0.0223,0.0332,0.012,0.0272,0.0283,0.0086,0.0155,0.0117,0.012,0.0029,0.0031,0.0152,0,0,0.0029,0,0,0,0,0.0031,0,0.0031
2013,7,"TWL.O",1,0,1,-1,-1,125,578,205,0,0,0.1069,0.0306,0.0628,0.0401,0.0457,0.0478,0.0852,0.0704,0.0336,0.0757,0.0527,0.0359,0.0914,0.0393,0.0326,0.0451,0.0056,0.0188,0.0224,0.0178,0.0072,0.0037,0.0063,0.008,0.0069,9e-04,0,9e-04,0.0018,9e-04,0,0,0.0028,0,0,0.1069,0.0306,0.0628,0.0401,0.0457,0.0478,0.0852,0.0704,0.0336,0.0757,0.0527,0.0359,0.0914,0.0393,0.0326,0.0451,0.0056,0.0188,0.0224,0.0178,0.0072,0.0037,0.0063,0.008,0.0069,9e-04,0,9e-04,0.0018,9e-04,0,0,0.0028
2014,7,"TWL.O",1,0,1,-1,-1,116,660,207,0,0,0.0048,0.0105,0.0311,0.039,0.1015,0.0729,0.0678,0.0978,0.0898,0.044,0.0442,0.0623,0.0547,0.0377,0.0376,0.0463,0.0176,0.0353,0.0311,0.0133,0.0235,0.0075,0.0018,0.0066,0.0035,0.0083,0.0014,0.007,0.0011,0,0,0,0,0,0,0.0048,0.0105,0.0311,0.039,0.1015,0.0729,0.0678,0.0978,0.0898,0.044,0.0442,0.0623,0.0547,0.0377,0.0376,0.0463,0.0176,0.0353,0.0311,0.0133,0.0235,0.0075,0.0018,0.0066,0.0035,0.0083,0.0014,0.007,0.0011,0,0,0,0
2015,7,"TWL.O",1,0,1,-1,-1,114,724,214,0,0,0,0.0053,0.0377,0.0438,0.0288,0.0383,0.1372,0.0238,0.0429,0.0773,0.0815,0.1612,0.0116,0.0666,0.1579,0.0153,0.0191,0.0067,0.0062,0.0118,0.0023,0.0039,0.0065,0.0014,0.0018,9e-04,0.0017,0.0013,0,0.0034,0.0024,9e-04,7e-04,0,0,0,0.0053,0.0377,0.0438,0.0288,0.0383,0.1372,0.0238,0.0429,0.0773,0.0815,0.1612,0.0116,0.0666,0.1579,0.0153,0.0191,0.0067,0.0062,0.0118,0.0023,0.0039,0.0065,0.0014,0.0018,9e-04,0.0017,0.0013,0,0.0034,0.0024,9e-04,7e-04
2016,7,"TWL.O",1,0,1,-1,-1,54,285,93,0,0.0016,0.016,0.0193,0.0525,0.1163,0.017,0.0484,0.0532,0.1528,0.0568,0.0548,0.1192,0.0261,0.0597,0.0586,0.0291,0.0312,0.0124,0.0124,0.0098,0.0101,0.0058,0.0126,0.0055,0,0.0021,0,0,0.0016,0.0018,0,0,0,0.0133,0,0.0016,0.016,0.0193,0.0525,0.1163,0.017,0.0484,0.0532,0.1528,0.0568,0.0548,0.1192,0.0261,0.0597,0.0586,0.0291,0.0312,0.0124,0.0124,0.0098,0.0101,0.0058,0.0126,0.0055,0,0.0021,0,0,0.0016,0.0018,0,0,0,0.0133
2017,7,"TWL.O",1,0,1,-1,-1,143,539,217,0,0,0.0069,0.0197,0.031,0.0689,0.0604,0.078,0.0988,0.0988,0.0526,0.0776,0.0538,0.0468,0.0733,0.0283,0.0329,0.0658,0.0164,0.0131,0.0104,0.0084,0.0184,0.0166,0.0117,0.0047,0.0028,8e-04,0,0.0017,2e-04,0,0,7e-04,6e-04,0,0,0.0069,0.0197,0.031,0.0689,0.0604,0.078,0.0988,0.0988,0.0526,0.0776,0.0538,0.0468,0.0733,0.0283,0.0329,0.0658,0.0164,0.0131,0.0104,0.0084,0.0184,0.0166,0.0117,0.0047,0.0028,8e-04,0,0.0017,2e-04,0,0,7e-04,6e-04
2018,7,"TWL.O",1,0,1,-1,-1,130,396,185,0,8e-04,0.0023,0.0144,0.1067,0.0044,0.0681,0.0819,0.0576,0.0976,0.0764,0.0885,0.0515,0.0632,0.0507,0.0167,0.0152,0.0327,0.0776,0.0036,8e-04,0.0096,0.0152,0.0131,0.002,0.001,0.0192,0.0247,4e-04,0.0019,0.0016,2e-04,0,0,2e-04,0,8e-04,0.0023,0.0144,0.1067,0.0044,0.0681,0.0819,0.0576,0.0976,0.0764,0.0885,0.0515,0.0632,0.0507,0.0167,0.0152,0.0327,0.0776,0.0036,8e-04,0.0096,0.0152,0.0131,0.002,0.001,0.0192,0.0247,4e-04,0.0019,0.0016,2e-04,0,0,2e-04
2019,7,"TWL.O",1,0,1,-1,-1,113,357,162,0,0,0,0.0259,0.0392,0.1419,0.0618,0.1033,0.0633,0.0705,0.0355,0.0332,0.0503,0.0835,0.0207,0.0209,0.0198,0.0563,0.0333,0.0492,0.001,0.0025,0.0257,0.0121,0.0034,0.0136,0.0039,0.0052,1e-04,0.012,0.0092,0,0,0,0.0026,0,0,0,0.0259,0.0392,0.1419,0.0618,0.1033,0.0633,0.0705,0.0355,0.0332,0.0503,0.0835,0.0207,0.0209,0.0198,0.0563,0.0333,0.0492,0.001,0.0025,0.0257,0.0121,0.0034,0.0136,0.0039,0.0052,1e-04,0.012,0.0092,0,0,0,0.0026
2020,7,"TWL.O",1,0,1,-1,-1,2,5,3,0,0,0,0,0,0,0,0,0.333,0,0,0.2223,0.2223,0,0,0,0,0.2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0.2223,0.2223,0,0,0,0,0.2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,7,"TWL.W",1,0,1,-1,-1,4,112,19,0,0,0,0,0,0.0089,0.0357,0.0625,0.0893,0.1071,0.1786,0.0804,0.0893,0.0536,0.0536,0.0089,0.0268,0.0357,0.0179,0,0,0.0179,0.0089,0.0089,0.0089,0.0089,0,0,0,0.0089,0.0179,0.0089,0,0.0089,0.0536,0,0,0,0,0,0.0089,0.0357,0.0625,0.0893,0.1071,0.1786,0.0804,0.0893,0.0536,0.0536,0.0089,0.0268,0.0357,0.0179,0,0,0.0179,0.0089,0.0089,0.0089,0.0089,0,0,0,0.0089,0.0179,0.0089,0,0.0089,0.0536
1982,7,"TWL.W",1,0,1,-1,-1,3,47,9,0,0,0,0.0134,0.1951,0.1305,0.1057,0.1191,0.1062,0.0403,0.0688,0.0972,0.0569,0.0134,0.0142,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0.0134,0.1951,0.1305,0.1057,0.1191,0.1062,0.0403,0.0688,0.0972,0.0569,0.0134,0.0142,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0,0,0,0,0
1983,7,"TWL.W",1,0,1,-1,-1,7,120,24,0,0,0,0.002,0.0211,0.0382,0.1519,0.1395,0.0948,0.1139,0.0755,0.0768,0.0853,0.0884,0.0408,0,0.0201,0.0243,0,0,0,0,0.007,0,0.0131,0.007,0,3e-04,0,0,0,0,0,0,0,0,0,0,0.002,0.0211,0.0382,0.1519,0.1395,0.0948,0.1139,0.0755,0.0768,0.0853,0.0884,0.0408,0,0.0201,0.0243,0,0,0,0,0.007,0,0.0131,0.007,0,3e-04,0,0,0,0,0,0,0
1984,7,"TWL.W",1,0,1,-1,-1,6,132,24,0,0,0,0,0.0116,0.0287,0.0264,0.078,0.1587,0.0783,0.0918,0.0581,0.0972,0.0306,0.1035,0.0385,0.0629,0.033,0,0.0269,0.0144,0.023,0,0,0,0.0104,0.014,0.0116,7e-04,0,0,0,0,0,0.0017,0,0,0,0,0.0116,0.0287,0.0264,0.078,0.1587,0.0783,0.0918,0.0581,0.0972,0.0306,0.1035,0.0385,0.0629,0.033,0,0.0269,0.0144,0.023,0,0,0,0.0104,0.014,0.0116,7e-04,0,0,0,0,0,0.0017
1985,7,"TWL.W",1,0,1,-1,-1,5,196,32,0,0,0,0,0.0262,0.1593,0.0911,0.0995,0.1387,0.0609,0.0692,0.1247,0.0327,0.0788,0.025,0.0083,0.0147,0.014,0.007,0,0,7e-04,0.0237,0,0,7e-04,0,0,0,7e-04,0,0,0.0237,7e-04,0,0,0,0,0,0.0262,0.1593,0.0911,0.0995,0.1387,0.0609,0.0692,0.1247,0.0327,0.0788,0.025,0.0083,0.0147,0.014,0.007,0,0,7e-04,0.0237,0,0,7e-04,0,0,0,7e-04,0,0,0.0237,7e-04,0
1986,7,"TWL.W",1,0,1,-1,-1,12,144,32,0,0,0,0,0,0.0409,0.0237,0.0995,0.1247,0.156,0.1245,0.1653,0.0895,0.0223,0.0435,0.0284,0.039,0,4e-04,4e-04,0.0199,0.0161,0,0,4e-04,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,0,0,0.0409,0.0237,0.0995,0.1247,0.156,0.1245,0.1653,0.0895,0.0223,0.0435,0.0284,0.039,0,4e-04,4e-04,0.0199,0.0161,0,0,4e-04,0,0,0,0,0,0,0,0,0,0.0055
1987,7,"TWL.W",1,0,1,-1,-1,10,263,46,0,0,0,0,0,0.0264,0.0045,0.1034,0.0885,0.1465,0.1528,0.1171,0.1056,0.0441,0.0587,0.0478,0.0338,0.0308,0.004,0.0061,0.002,0,0.0031,0.0112,0.0053,0.0029,0,0,0,0.002,0,0,0,0,0.0035,0,0,0,0,0,0.0264,0.0045,0.1034,0.0885,0.1465,0.1528,0.1171,0.1056,0.0441,0.0587,0.0478,0.0338,0.0308,0.004,0.0061,0.002,0,0.0031,0.0112,0.0053,0.0029,0,0,0,0.002,0,0,0,0,0.0035
1988,7,"TWL.W",1,0,1,-1,-1,5,95,18,0,0,0,0.0022,0.009,0.0112,0.0161,0.0263,0.0597,0.1271,0.1444,0.1868,0.1034,0.0648,0.0107,0.0697,0.0671,0,0.0036,0.0215,0,0.0241,0,0,0,0,0.0241,0.0241,0,0,0,3e-04,0,3e-04,0.0036,0,0,0,0.0022,0.009,0.0112,0.0161,0.0263,0.0597,0.1271,0.1444,0.1868,0.1034,0.0648,0.0107,0.0697,0.0671,0,0.0036,0.0215,0,0.0241,0,0,0,0,0.0241,0.0241,0,0,0,3e-04,0,3e-04,0.0036
1989,7,"TWL.W",1,0,1,-1,-1,13,249,47,0,0,0,0.0078,0.0064,0.0277,0.0803,0.1288,0.1904,0.1516,0.1136,0.0956,0.055,0.0459,0.0188,0.0133,0.0168,0,0.0034,0,0.0146,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.0181,0,0,0,0.0078,0.0064,0.0277,0.0803,0.1288,0.1904,0.1516,0.1136,0.0956,0.055,0.0459,0.0188,0.0133,0.0168,0,0.0034,0,0.0146,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.0181
1990,7,"TWL.W",1,0,1,-1,-1,11,214,41,0,0,0,0.0034,0,0.0334,0.0514,0.0734,0.1228,0.1585,0.182,0.1109,0.1103,0.0375,0.0457,0.0074,0.0212,0.0071,0.0105,3e-04,3e-04,0.0095,0,0,0,0,0,3e-04,0,0.0141,0,0,0,0,0,0,0,0,0.0034,0,0.0334,0.0514,0.0734,0.1228,0.1585,0.182,0.1109,0.1103,0.0375,0.0457,0.0074,0.0212,0.0071,0.0105,3e-04,3e-04,0.0095,0,0,0,0,0,3e-04,0,0.0141,0,0,0,0,0
1991,7,"TWL.W",1,0,1,-1,-1,1,19,4,0,0,0,0,0,0,0,0,0.0526,0,0.1579,0.1579,0.1579,0.2632,0.1053,0,0,0,0,0.0526,0,0.0526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526,0,0.1579,0.1579,0.1579,0.2632,0.1053,0,0,0,0,0.0526,0,0.0526,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,"TWL.W",1,0,1,-1,-1,12,284,51,0,0,0,0,0.0181,0.0484,0.0407,0.1444,0.0717,0.0379,0.086,0.071,0.0738,0.0807,0.0973,0.0815,0.0665,0.0147,0.0402,0.0116,0,0,0.0073,0.0073,0,0,0,0,0,0,0,0,0,8e-04,0,0,0,0,0,0.0181,0.0484,0.0407,0.1444,0.0717,0.0379,0.086,0.071,0.0738,0.0807,0.0973,0.0815,0.0665,0.0147,0.0402,0.0116,0,0,0.0073,0.0073,0,0,0,0,0,0,0,0,0,8e-04,0
1993,7,"TWL.W",1,0,1,-1,-1,6,113,22,0,0,0,0,0.0092,0.0667,0.0054,0.0617,0.1605,0.106,0.1646,0.1376,0.2341,0.0419,3e-04,0.0036,0,0,0,0,0,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092,0.0667,0.0054,0.0617,0.1605,0.106,0.1646,0.1376,0.2341,0.0419,3e-04,0.0036,0,0,0,0,0,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0
1994,7,"TWL.W",1,0,1,-1,-1,15,342,62,0,0,0,0.0011,0.0295,0.0788,0.1026,0.1155,0.1988,0.1196,0.1125,0.074,0.0297,0.021,0.0468,0.0193,0.0099,0.0034,0.0048,0.0048,0,0.0018,0.002,0.0151,0,0,2e-04,0,1e-04,0,0,0.0017,0.0053,0,0.0018,0,0,0,0.0011,0.0295,0.0788,0.1026,0.1155,0.1988,0.1196,0.1125,0.074,0.0297,0.021,0.0468,0.0193,0.0099,0.0034,0.0048,0.0048,0,0.0018,0.002,0.0151,0,0,2e-04,0,1e-04,0,0,0.0017,0.0053,0,0.0018
1995,7,"TWL.W",1,0,1,-1,-1,22,520,94,0,0,0,0.0015,0.0202,0.0359,0.0916,0.1474,0.1277,0.1519,0.1854,0.097,0.0666,0.0328,0.0156,0.0053,0.002,0.0012,0.0028,0.0014,0.0107,0,0.0012,0,0,0,0,0,0,0,0,0,0,0.0018,0,0,0,0,0.0015,0.0202,0.0359,0.0916,0.1474,0.1277,0.1519,0.1854,0.097,0.0666,0.0328,0.0156,0.0053,0.002,0.0012,0.0028,0.0014,0.0107,0,0.0012,0,0,0,0,0,0,0,0,0,0,0.0018,0
1996,7,"TWL.W",1,0,1,-1,-1,15,323,60,0,0,0,0.0058,0.0192,0.0423,0.0672,0.0876,0.0848,0.1541,0.1694,0.1345,0.1286,0.0269,0.0106,0.0474,0.004,0.0127,0.0028,0,0.0011,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0.0192,0.0423,0.0672,0.0876,0.0848,0.1541,0.1694,0.1345,0.1286,0.0269,0.0106,0.0474,0.004,0.0127,0.0028,0,0.0011,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,"TWL.W",1,0,1,-1,-1,17,385,70,0,0,0,0.0068,0.0139,0.0182,0.0434,0.0863,0.0789,0.1284,0.1237,0.1308,0.1149,0.0947,0.0275,0.0226,0.016,0.0201,0.0192,0.0135,0.0182,0,0.0035,0.0078,0.006,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0.0068,0.0139,0.0182,0.0434,0.0863,0.0789,0.1284,0.1237,0.1308,0.1149,0.0947,0.0275,0.0226,0.016,0.0201,0.0192,0.0135,0.0182,0,0.0035,0.0078,0.006,0,0,0,0.0055,0,0,0,0,0,0
1998,7,"TWL.W",1,0,1,-1,-1,17,402,72,0,0,0,0.001,0.0013,0.0148,0.065,0.0852,0.1645,0.1267,0.0718,0.1226,0.0765,0.1059,0.0477,0.0206,0.0089,0.0278,0.0202,0.0058,0.0134,0,0.002,0,0.004,0,0,0.004,0.002,0.0064,0,0,0,0,0.002,0,0,0,0.001,0.0013,0.0148,0.065,0.0852,0.1645,0.1267,0.0718,0.1226,0.0765,0.1059,0.0477,0.0206,0.0089,0.0278,0.0202,0.0058,0.0134,0,0.002,0,0.004,0,0,0.004,0.002,0.0064,0,0,0,0,0.002
1999,7,"TWL.W",1,0,1,-1,-1,15,357,64,0,0,0,0.0033,0.0183,0.0108,0.0332,0.0475,0.0764,0.104,0.0989,0.0837,0.1317,0.0698,0.1055,0.0629,0.0391,0.0498,0.0162,0.0158,0.0237,0,0.0016,0.002,0,0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0183,0.0108,0.0332,0.0475,0.0764,0.104,0.0989,0.0837,0.1317,0.0698,0.1055,0.0629,0.0391,0.0498,0.0162,0.0158,0.0237,0,0.0016,0.002,0,0.0057,0,0,0,0,0,0,0,0,0
2000,7,"TWL.W",1,0,1,-1,-1,6,95,19,0,0,0,0,0.023,0.0676,0.0586,0.105,0.0565,0.0698,0.1535,0.168,0.0751,0.0742,0.0462,0.0165,0.0462,0.0165,0,0.0165,0,0,0,0,0,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.0676,0.0586,0.105,0.0565,0.0698,0.1535,0.168,0.0751,0.0742,0.0462,0.0165,0.0462,0.0165,0,0.0165,0,0,0,0,0,0.0065,0,0,0,0,0,0,0,0,0
2001,7,"TWL.W",1,0,1,-1,-1,10,132,28,0,0,0,0.0038,0.0038,0.0193,0.0829,0.094,0.1143,0.0791,0.176,0.0918,0.092,0.0994,0.065,0.0202,0.0185,0.0213,0.0051,0.0101,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038,0.0038,0.0193,0.0829,0.094,0.1143,0.0791,0.176,0.0918,0.092,0.0994,0.065,0.0202,0.0185,0.0213,0.0051,0.0101,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,"TWL.W",1,0,1,-1,-1,28,306,70,0,0,0,0,0,0,0.0525,0.0874,0.0798,0.038,0.0875,0.0509,0.0826,0.0958,0.1009,0.0697,0.0788,0.0581,0.033,0.0271,0.008,0.0116,0.0174,0.0076,0.0075,0.0037,0,0,0,0,0,0,0,0.0019,0,0,0,0,0,0,0,0.0525,0.0874,0.0798,0.038,0.0875,0.0509,0.0826,0.0958,0.1009,0.0697,0.0788,0.0581,0.033,0.0271,0.008,0.0116,0.0174,0.0076,0.0075,0.0037,0,0,0,0,0,0,0,0.0019,0
2003,7,"TWL.W",1,0,1,-1,-1,21,131,39,0,0,0,0,0.0221,0.0538,0.0354,0.1789,0.149,0.0749,0.1019,0.0958,0.0913,0.0442,0.0321,0.0332,0,0.0412,0.0156,0.007,0.0077,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221,0.0538,0.0354,0.1789,0.149,0.0749,0.1019,0.0958,0.0913,0.0442,0.0321,0.0332,0,0.0412,0.0156,0.007,0.0077,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,"TWL.W",1,0,1,-1,-1,23,149,44,0,0,0,0,0.0066,0.086,0.0797,0.1163,0.1342,0.0881,0.0599,0.0879,0.0873,0.0264,0.0477,0.0264,0.0396,0.0333,0.0138,0.0132,0.0072,0.0066,0.0132,0.0066,0.0071,0,0.0132,0,0,0,0,0,0,0,0,0,0,0,0,0.0066,0.086,0.0797,0.1163,0.1342,0.0881,0.0599,0.0879,0.0873,0.0264,0.0477,0.0264,0.0396,0.0333,0.0138,0.0132,0.0072,0.0066,0.0132,0.0066,0.0071,0,0.0132,0,0,0,0,0,0,0,0


 Males only 
"year","month","fleet","sex","partition","ageErr","LbinLo","LbinHi","Ntows","Nsamps","InputN","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35","M.1","M.2","M.3","M.4","M.5","M.6","M.7","M.8","M.9","M.10","M.11","M.12","M.13","M.14","M.15","M.16","M.17","M.18","M.19","M.20","M.21","M.22","M.23","M.24","M.25","M.26","M.27","M.28","M.29","M.30","M.31","M.32","M.33","M.34","M.35"
1980,7,"NTWL.C",2,0,1,-1,-1,1,2,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
